id_geografia,id_cultivo,id_tiempo,rendimiento_ton_ha,precipitacion_mm,pesticidas_ton,temperatura_media_c
108,7,1990,2.014,818.9,26625.0,21.02
108,7,1991,2.122,756.8,26625.0,20.93
108,7,1992,1.839,777.4,26625.0,20.68
108,7,1993,2.093,773.5,26625.0,20.88
108,7,1994,1.811,652.0,26625.0,21.35
108,7,1995,1.412,756.4,26625.0,21.32
108,7,1996,1.143,717.8,26625.0,21.22
108,7,1997,1.506,722.7,26625.0,20.83
108,7,1998,1.598,773.5,26625.0,21.46
108,7,1999,1.637,781.0,26625.0,21.18
108,7,2000,1.462,716.9,26625.0,21.32
108,7,2001,1.65,694.6,23372.0,21.12
108,7,2002,1.532,738.6,11536.0,21.21
108,7,2003,1.856,784.8,16285.0,21.32
108,7,2004,1.501,840.1,18508.0,21.08
108,7,2005,1.945,726.6,39172.0,21.41
108,7,2006,1.496,815.1,38403.0,21.59
108,7,2007,1.412,783.1,50894.0,21.19
108,7,2008,2.02,796.3,50155.0,21.19
108,7,2009,1.868,687.7,50328.0,21.59
108,7,2010,1.092,822.2,52305.0,20.97
108,7,2011,1.32,699.2,53220.0,21.73
108,7,2012,1.739,714.3,49214.0,21.92
108,7,2013,1.52,926.5,47551.0,21.33
108,7,2014,1.884,862.6,43029.0,21.5
108,7,2015,1.364,771.0,48293.0,21.69
108,7,2016,1.833,801.9,47421.0,21.95
108,7,2017,1.649,796.3,50802.0,22.18
108,7,2018,1.7,784.5,53144.0,21.78
108,7,2019,1.594,724.3,39903.0,21.91
108,7,2020,1.567,695.2,38883.0,22.22
108,7,2021,1.56,832.5,40811.0,21.91
108,7,2022,1.521,748.9,41676.0,21.82
108,7,2023,2.186,630.1,37298.0,22.22
108,8,1990,16.754,818.9,26625.0,21.02
108,8,1991,17.485,756.8,26625.0,20.93
108,8,1992,20.293,777.4,26625.0,20.68
108,8,1993,18.568,773.5,26625.0,20.88
108,8,1994,19.836,652.0,26625.0,21.35
108,8,1995,17.458,756.4,26625.0,21.32
108,8,1996,18.589,717.8,26625.0,21.22
108,8,1997,20.96,722.7,26625.0,20.83
108,8,1998,18.75,773.5,26625.0,21.46
108,8,1999,19.31,781.0,26625.0,21.18
108,8,2000,18.816,716.9,26625.0,21.32
108,8,2001,19.985,694.6,23372.0,21.12
108,8,2002,18.424,738.6,11536.0,21.21
108,8,2003,23.728,784.8,16285.0,21.32
108,8,2004,21.86,840.1,18508.0,21.08
108,8,2005,21.493,726.6,39172.0,21.41
108,8,2006,21.294,815.1,38403.0,21.59
108,8,2007,20.46,783.1,50894.0,21.19
108,8,2008,21.503,796.3,50155.0,21.19
108,8,2009,19.045,687.7,50328.0,21.59
108,8,2010,20.665,822.2,52305.0,20.97
108,8,2011,20.146,699.2,53220.0,21.73
108,8,2012,17.517,714.3,49214.0,21.92
108,8,2013,18.396,926.5,47551.0,21.33
108,8,2014,17.722,862.6,43029.0,21.5
108,8,2015,19.14,771.0,48293.0,21.69
108,8,2016,19.72,801.9,47421.0,21.95
108,8,2017,20.421,796.3,50802.0,22.18
108,8,2018,20.244,784.5,53144.0,21.78
108,8,2019,19.124,724.3,39903.0,21.91
108,8,2020,19.591,695.2,38883.0,22.22
108,8,2021,19.79,832.5,40811.0,21.91
108,8,2022,20.094,748.9,41676.0,21.82
108,8,2023,21.133,630.1,37298.0,22.22
108,9,1990,4.214,818.9,26625.0,21.02
108,9,1991,4.127,756.8,26625.0,20.93
108,9,1992,3.953,777.4,26625.0,20.68
108,9,1993,4.082,773.5,26625.0,20.88
108,9,1994,4.303,652.0,26625.0,21.35
108,9,1995,3.732,756.4,26625.0,21.32
108,9,1996,4.171,717.8,26625.0,21.22
108,9,1997,4.735,722.7,26625.0,20.83
108,9,1998,4.208,773.5,26625.0,21.46
108,9,1999,4.631,781.0,26625.0,21.18
108,9,2000,4.936,716.9,26625.0,21.32
108,9,2001,4.766,694.6,23372.0,21.12
108,9,2002,5.1,738.6,11536.0,21.21
108,9,2003,4.491,784.8,16285.0,21.32
108,9,2004,4.487,840.1,18508.0,21.08
108,9,2005,4.752,726.6,39172.0,21.41
108,9,2006,5.227,815.1,38403.0,21.59
108,9,2007,5.082,783.1,50894.0,21.19
108,9,2008,5.013,796.3,50155.0,21.19
108,9,2009,4.969,687.7,50328.0,21.59
108,9,2010,5.418,822.2,52305.0,20.97
108,9,2011,5.478,699.2,53220.0,21.73
108,9,2012,5.657,714.3,49214.0,21.92
108,9,2013,5.293,926.5,47551.0,21.33
108,9,2014,5.194,862.6,43029.0,21.5
108,9,2015,4.526,771.0,48293.0,21.69
108,9,2016,5.339,801.9,47421.0,21.95
108,9,2017,5.297,796.3,50802.0,22.18
108,9,2018,5.437,784.5,53144.0,21.78
108,9,2019,5.531,724.3,39903.0,21.91
108,9,2020,5.321,695.2,38883.0,22.22
108,9,2021,5.994,832.5,40811.0,21.91
108,9,2022,6.06,748.9,41676.0,21.82
108,9,2023,6.203,630.1,37298.0,22.22
109,1,1995,10.727,3592.9,20.0,27.16
109,1,1996,10.633,3994.3,20.0,27.05
109,1,1997,10.626,3639.3,20.0,26.83
109,1,1998,10.619,2961.1,20.0,26.95
109,1,1999,10.612,4249.8,20.0,26.73
109,1,2000,10.605,4355.4,20.0,27.2
109,1,2001,10.598,3958.1,20.0,27.37
109,1,2002,10.591,4210.0,20.0,27.41
109,1,2003,10.584,4331.5,19.0,27.25
109,1,2004,10.578,4093.3,17.0,27.41
109,1,2005,10.574,4090.3,17.0,27.46
109,1,2006,10.569,3790.7,16.0,27.39
109,1,2007,10.0,4034.6,16.0,27.35
109,1,2008,10.596,3278.2,13.0,27.11
109,1,2009,10.627,3148.0,12.0,27.19
109,1,2010,10.658,3515.9,11.0,27.04
109,1,2011,10.69,4252.7,13.0,27.13
109,1,2012,11.25,3918.0,14.0,27.39
109,1,2013,10.556,3303.2,14.0,27.68
109,1,2014,10.664,4101.8,12.0,27.37
109,1,2015,10.708,4503.8,12.0,27.43
109,1,2016,10.683,3743.6,12.0,27.76
109,1,2017,10.685,4213.6,12.0,27.79
109,1,2018,10.683,4347.8,12.0,27.68
109,1,2019,10.69,4283.9,12.0,27.7
109,1,2020,10.691,4099.1,12.0,27.71
109,1,2021,10.695,4556.6,12.0,27.42
109,1,2022,10.699,4761.1,12.0,27.45
109,1,2023,10.695,4862.8,12.0,27.68
109,2,1991,1.2,4578.7,20.0,26.98
109,2,1992,1.209,3243.2,20.0,27.06
109,2,1993,1.206,4370.0,20.0,26.83
109,2,1994,1.213,3695.9,20.0,27.06
109,2,1995,1.2,3592.9,20.0,27.16
109,2,1996,1.21,3994.3,20.0,27.05
109,2,1997,1.215,3639.3,20.0,26.83
109,2,1998,1.22,2961.1,20.0,26.95
109,2,1999,1.225,4249.8,20.0,26.73
109,2,2000,1.23,4355.4,20.0,27.2
109,2,2001,1.236,3958.1,20.0,27.37
109,2,2002,1.242,4210.0,20.0,27.41
109,2,2003,1.248,4331.5,19.0,27.25
109,2,2004,1.255,4093.3,17.0,27.41
109,2,2005,1.262,4090.3,17.0,27.46
109,2,2006,1.27,3790.7,16.0,27.39
109,2,2007,1.222,4034.6,16.0,27.35
109,2,2008,1.299,3278.2,13.0,27.11
109,2,2009,1.321,3148.0,12.0,27.19
109,2,2010,1.344,3515.9,11.0,27.04
109,2,2011,1.368,4252.7,13.0,27.13
109,2,2012,1.429,3918.0,14.0,27.39
109,2,2013,1.5,3303.2,14.0,27.68
109,2,2014,1.488,4101.8,12.0,27.37
109,2,2015,1.437,4503.8,12.0,27.43
109,2,2016,1.441,3743.6,12.0,27.76
109,2,2017,1.456,4213.6,12.0,27.79
109,2,2018,1.466,4347.8,12.0,27.68
109,2,2019,1.475,4283.9,12.0,27.7
109,2,2020,1.423,4099.1,12.0,27.71
109,2,2021,1.454,4556.6,12.0,27.42
109,2,2022,1.451,4761.1,12.0,27.45
109,2,2023,1.443,4862.8,12.0,27.68
109,3,1995,0.6,3592.9,20.0,27.16
109,3,1996,0.598,3994.3,20.0,27.05
109,3,1997,0.599,3639.3,20.0,26.83
109,3,1998,0.599,2961.1,20.0,26.95
109,3,1999,0.6,4249.8,20.0,26.73
109,3,2000,0.6,4355.4,20.0,27.2
109,3,2001,0.6,3958.1,20.0,27.37
109,3,2002,0.599,4210.0,20.0,27.41
109,3,2003,0.598,4331.5,19.0,27.25
109,3,2004,0.597,4093.3,17.0,27.41
109,3,2005,0.594,4090.3,17.0,27.46
109,3,2006,0.59,3790.7,16.0,27.39
109,3,2007,0.636,4034.6,16.0,27.35
109,3,2008,0.576,3278.2,13.0,27.11
109,3,2009,0.564,3148.0,12.0,27.19
109,3,2010,0.553,3515.9,11.0,27.04
109,3,2011,0.541,4252.7,13.0,27.13
109,3,2012,0.483,3918.0,14.0,27.39
109,3,2013,0.531,3303.2,14.0,27.68
109,3,2014,0.538,4101.8,12.0,27.37
109,3,2015,0.528,4503.8,12.0,27.43
109,3,2016,0.525,3743.6,12.0,27.76
109,3,2017,0.522,4213.6,12.0,27.79
109,3,2018,0.517,4347.8,12.0,27.68
109,3,2019,0.516,4283.9,12.0,27.7
109,3,2020,0.514,4099.1,12.0,27.71
109,3,2021,0.514,4556.6,12.0,27.42
109,3,2022,0.513,4761.1,12.0,27.45
109,3,2023,0.51,4862.8,12.0,27.68
109,5,1995,1.125,3592.9,20.0,27.16
109,5,1996,1.157,3994.3,20.0,27.05
109,5,1997,1.16,3639.3,20.0,26.83
109,5,1998,1.164,2961.1,20.0,26.95
109,5,1999,1.167,4249.8,20.0,26.73
109,5,2000,1.17,4355.4,20.0,27.2
109,5,2001,1.174,3958.1,20.0,27.37
109,5,2002,1.178,4210.0,20.0,27.41
109,5,2003,1.183,4331.5,19.0,27.25
109,5,2004,1.197,4093.3,17.0,27.41
109,5,2005,1.221,4090.3,17.0,27.46
109,5,2006,1.245,3790.7,16.0,27.39
109,5,2007,1.111,4034.6,16.0,27.35
109,5,2008,1.344,3278.2,13.0,27.11
109,5,2009,1.419,3148.0,12.0,27.19
109,5,2010,1.494,3515.9,11.0,27.04
109,5,2011,1.568,4252.7,13.0,27.13
109,5,2012,1.778,3918.0,14.0,27.39
109,5,2013,1.737,3303.2,14.0,27.68
109,5,2014,1.74,4101.8,12.0,27.37
109,5,2015,1.773,4503.8,12.0,27.43
109,5,2016,1.81,3743.6,12.0,27.76
109,5,2017,1.841,4213.6,12.0,27.79
109,5,2018,1.868,4347.8,12.0,27.68
109,5,2019,1.886,4283.9,12.0,27.7
109,5,2020,1.839,4099.1,12.0,27.71
109,5,2021,1.84,4556.6,12.0,27.42
109,5,2022,1.844,4761.1,12.0,27.45
109,5,2023,1.835,4862.8,12.0,27.68
109,6,1995,2.5,3592.9,20.0,27.16
109,6,1996,2.482,3994.3,20.0,27.05
109,6,1997,2.477,3639.3,20.0,26.83
109,6,1998,2.472,2961.1,20.0,26.95
109,6,1999,2.466,4249.8,20.0,26.73
109,6,2000,2.461,4355.4,20.0,27.2
109,6,2001,2.455,3958.1,20.0,27.37
109,6,2002,2.45,4210.0,20.0,27.41
109,6,2003,2.445,4331.5,19.0,27.25
109,6,2004,2.44,4093.3,17.0,27.41
109,6,2005,2.434,4090.3,17.0,27.46
109,6,2006,2.427,3790.7,16.0,27.39
109,6,2007,2.4,4034.6,16.0,27.35
109,6,2008,2.341,3278.2,13.0,27.11
109,6,2009,2.41,3148.0,12.0,27.19
109,6,2010,2.42,3515.9,11.0,27.04
109,6,2011,2.418,4252.7,13.0,27.13
109,6,2012,2.416,3918.0,14.0,27.39
109,6,2013,2.414,3303.2,14.0,27.68
109,6,2014,2.404,4101.8,12.0,27.37
109,6,2015,2.406,4503.8,12.0,27.43
109,6,2016,2.408,3743.6,12.0,27.76
109,6,2017,2.4,4213.6,12.0,27.79
109,6,2018,2.394,4347.8,12.0,27.68
109,6,2019,2.388,4283.9,12.0,27.7
109,6,2020,2.394,4099.1,12.0,27.71
109,6,2021,2.392,4556.6,12.0,27.42
109,6,2022,2.391,4761.1,12.0,27.45
109,6,2023,2.392,4862.8,12.0,27.68
109,8,1995,5.882,3592.9,20.0,27.16
109,8,1996,5.818,3994.3,20.0,27.05
109,8,1997,5.813,3639.3,20.0,26.83
109,8,1998,5.808,2961.1,20.0,26.95
109,8,1999,5.802,4249.8,20.0,26.73
109,8,2000,5.797,4355.4,20.0,27.2
109,8,2001,5.791,3958.1,20.0,27.37
109,8,2002,5.785,4210.0,20.0,27.41
109,8,2003,5.779,4331.5,19.0,27.25
109,8,2004,5.772,4093.3,17.0,27.41
109,8,2005,5.764,4090.3,17.0,27.46
109,8,2006,5.756,3790.7,16.0,27.39
109,8,2007,5.818,4034.6,16.0,27.35
109,8,2008,5.723,3278.2,13.0,27.11
109,8,2009,5.698,3148.0,12.0,27.19
109,8,2010,5.671,3515.9,11.0,27.04
109,8,2011,5.643,4252.7,13.0,27.13
109,8,2012,5.454,3918.0,14.0,27.39
109,8,2013,5.664,3303.2,14.0,27.68
109,8,2014,5.659,4101.8,12.0,27.37
109,8,2015,5.577,4503.8,12.0,27.43
109,8,2016,5.569,3743.6,12.0,27.76
109,8,2017,5.556,4213.6,12.0,27.79
109,8,2018,5.539,4347.8,12.0,27.68
109,8,2019,5.521,4283.9,12.0,27.7
109,8,2020,5.502,4099.1,12.0,27.71
109,8,2021,5.502,4556.6,12.0,27.42
109,8,2022,5.487,4761.1,12.0,27.45
109,8,2023,5.474,4862.8,12.0,27.68
110,4,1990,10.747,285.1,116.0,0.94
110,4,1991,8.864,248.8,116.0,0.23
110,4,1992,9.023,224.7,116.0,0.43
110,4,1993,6.753,280.8,116.0,0.04
110,4,1994,6.923,285.5,116.0,1.0
110,4,1995,8.349,217.4,116.0,1.24
110,4,1996,6.638,221.2,116.0,0.2
110,4,1997,8.288,222.6,116.0,1.3
110,4,1998,8.028,273.8,116.0,1.96
110,4,1999,7.282,219.3,116.0,1.46
110,4,2000,7.473,215.4,116.0,0.53
110,4,2001,6.551,204.3,116.0,1.15
110,4,2002,5.071,191.9,116.0,1.6
110,4,2003,9.342,257.3,116.0,0.59
110,4,2004,8.833,178.7,116.0,1.52
110,4,2005,8.48,196.9,116.0,0.25
110,4,2006,10.172,189.7,116.0,1.38
110,4,2007,9.989,193.2,116.0,2.66
110,4,2008,10.965,219.9,116.0,1.55
110,4,2009,11.18,203.5,116.0,0.95
110,4,2010,12.158,221.9,116.0,-0.13
110,4,2011,13.114,214.2,116.0,0.3
110,4,2012,14.621,263.1,616.0,-0.35
110,4,2013,12.36,270.5,1116.0,1.28
110,4,2014,12.229,217.2,1615.0,1.58
110,4,2015,12.755,196.0,2115.0,2.0
110,4,2016,11.004,265.8,2615.0,1.02
110,4,2017,9.332,184.4,3115.0,2.21
110,4,2018,13.219,266.4,3615.0,1.48
110,4,2019,11.285,223.3,4115.0,1.68
110,4,2020,13.882,263.2,4615.0,1.61
110,4,2021,8.528,276.6,5115.0,2.11
110,4,2022,10.184,195.9,5115.0,1.31
110,4,2023,9.234,254.0,5115.0,1.82
110,9,1990,1.119,285.1,116.0,0.94
110,9,1991,1.014,248.8,116.0,0.23
110,9,1992,0.861,224.7,116.0,0.43
110,9,1993,0.904,280.8,116.0,0.04
110,9,1994,0.75,285.5,116.0,1.0
110,9,1995,0.737,217.4,116.0,1.24
110,9,1996,0.663,221.2,116.0,0.2
110,9,1997,0.761,222.6,116.0,1.3
110,9,1998,0.637,273.8,116.0,1.96
110,9,1999,0.61,219.3,116.0,1.46
110,9,2000,0.777,215.4,116.0,0.53
110,9,2001,0.72,204.3,116.0,1.15
110,9,2002,0.59,191.9,116.0,1.6
110,9,2003,0.791,257.3,116.0,0.59
110,9,2004,0.807,178.7,116.0,1.52
110,9,2005,0.478,196.9,116.0,0.25
110,9,2006,1.083,189.7,116.0,1.38
110,9,2007,0.939,193.2,116.0,2.66
110,9,2008,1.399,219.9,116.0,1.55
110,9,2009,1.559,203.5,116.0,0.95
110,9,2010,1.38,221.9,116.0,-0.13
110,9,2011,1.496,214.2,116.0,0.3
110,9,2012,1.565,263.1,616.0,-0.35
110,9,2013,1.337,270.5,1116.0,1.28
110,9,2014,1.698,217.2,1615.0,1.58
110,9,2015,0.572,196.0,2115.0,2.0
110,9,2016,1.315,265.8,2615.0,1.02
110,9,2017,0.854,184.4,3115.0,2.21
110,9,2018,1.416,266.4,3615.0,1.48
110,9,2019,1.282,223.3,4115.0,1.68
110,9,2020,1.235,263.2,4615.0,1.61
110,9,2021,1.443,276.6,5115.0,2.11
110,9,2022,1.123,195.9,5115.0,1.31
110,9,2023,1.32,254.0,5115.0,1.82
111,2,2006,3.259,1170.2,1.0,9.64
111,2,2007,2.5,1203.8,1.0,10.56
111,2,2008,3.6,1302.5,1.0,10.39
111,2,2009,3.801,1474.6,1.0,10.35
111,2,2010,3.795,1814.0,66.0,9.45
111,2,2011,4.201,940.5,75.0,9.96
111,2,2012,3.201,1210.4,71.0,10.35
111,2,2013,5.178,1380.7,82.0,10.23
111,2,2014,5.085,1594.7,90.0,10.89
111,2,2015,4.292,1177.3,76.0,10.7
111,2,2016,4.219,1434.1,90.0,10.19
111,2,2017,4.22,1074.7,99.0,10.33
111,2,2018,4.25,1178.9,92.0,11.08
111,2,2019,4.34,1461.1,102.0,11.23
111,2,2020,4.175,1190.2,119.0,10.63
111,2,2021,4.244,1336.7,111.0,9.99
111,2,2022,4.54,1098.2,94.0,10.97
111,2,2023,4.961,1500.2,86.0,11.37
111,4,2006,13.045,1170.2,1.0,9.64
111,4,2007,10.504,1203.8,1.0,10.56
111,4,2008,13.098,1302.5,1.0,10.39
111,4,2009,15.098,1474.6,1.0,10.35
111,4,2010,14.596,1814.0,66.0,9.45
111,4,2011,16.5,940.5,75.0,9.96
111,4,2012,11.803,1210.4,71.0,10.35
111,4,2013,14.9,1380.7,82.0,10.23
111,4,2014,14.78,1594.7,90.0,10.89
111,4,2015,16.827,1177.3,76.0,10.7
111,4,2016,18.551,1434.1,90.0,10.19
111,4,2017,17.017,1074.7,99.0,10.33
111,4,2018,16.125,1178.9,92.0,11.08
111,4,2019,16.353,1461.1,102.0,11.23
111,4,2020,17.248,1190.2,119.0,10.63
111,4,2021,17.078,1336.7,111.0,9.99
111,4,2022,17.4,1098.2,94.0,10.97
111,4,2023,17.2,1500.2,86.0,11.37
111,9,2006,3.09,1170.2,1.0,9.64
111,9,2007,2.403,1203.8,1.0,10.56
111,9,2008,3.502,1302.5,1.0,10.39
111,9,2009,3.598,1474.6,1.0,10.35
111,9,2010,3.403,1814.0,66.0,9.45
111,9,2011,3.202,940.5,75.0,9.96
111,9,2012,2.798,1210.4,71.0,10.35
111,9,2013,3.436,1380.7,82.0,10.23
111,9,2014,2.922,1594.7,90.0,10.89
111,9,2015,2.868,1177.3,76.0,10.7
111,9,2016,3.151,1434.1,90.0,10.19
111,9,2017,3.214,1074.7,99.0,10.33
111,9,2018,3.209,1178.9,92.0,11.08
111,9,2019,2.788,1461.1,102.0,11.23
111,9,2020,3.046,1190.2,119.0,10.63
111,9,2021,2.846,1336.7,111.0,9.99
111,9,2022,2.742,1098.2,94.0,10.97
111,9,2023,2.79,1500.2,86.0,11.37
112,2,1990,1.16,282.9,9364.0,18.05
112,2,1991,0.87,334.1,9771.0,17.3
112,2,1992,0.475,256.1,10178.0,17.39
112,2,1993,0.206,280.4,10585.0,17.06
112,2,1994,0.626,212.4,10993.0,17.94
112,2,1995,0.13,264.1,11400.0,18.46
112,2,1996,0.927,559.9,11807.0,17.68
112,2,1997,1.098,356.2,12214.0,18.34
112,2,1998,0.647,231.9,12621.0,18.04
112,2,1999,0.412,298.3,13028.0,17.78
112,2,2000,0.4,269.5,13435.0,17.98
112,2,2001,0.211,250.0,13843.0,18.38
112,2,2002,0.749,346.1,14250.0,18.11
112,2,2003,0.562,367.9,14657.0,18.32
112,2,2004,0.915,289.0,15064.0,17.99
112,2,2005,0.204,234.9,13966.0,17.99
112,2,2006,1.22,335.0,13697.0,18.36
112,2,2007,0.416,255.9,13697.0,17.99
112,2,2008,0.552,360.8,13697.0,17.97
112,2,2009,0.915,385.9,13697.0,18.5
112,2,2010,1.213,501.8,13697.0,18.57
112,2,2011,1.153,365.2,13697.0,18.37
112,2,2012,0.765,322.4,13697.0,18.22
112,2,2013,0.663,282.9,13697.0,18.01
112,2,2014,0.708,317.3,13697.0,18.46
112,2,2015,0.754,229.2,13697.0,18.61
112,2,2016,0.928,291.8,13697.0,18.69
112,2,2017,0.936,227.2,13697.0,18.92
112,2,2018,0.799,440.1,13697.0,17.77
112,2,2019,0.64,247.9,13697.0,18.3
112,2,2020,0.42,283.0,13697.0,18.63
112,2,2021,0.531,248.7,13697.0,18.53
112,2,2022,0.311,258.5,13697.0,19.17
112,2,2023,0.13,217.2,13697.0,19.04
112,4,1990,17.185,282.9,9364.0,18.05
112,4,1991,17.195,334.1,9771.0,17.3
112,4,1992,15.141,256.1,10178.0,17.39
112,4,1993,15.615,280.4,10585.0,17.06
112,4,1994,17.652,212.4,10993.0,17.94
112,4,1995,16.63,264.1,11400.0,18.46
112,4,1996,19.047,559.9,11807.0,17.68
112,4,1997,17.871,356.2,12214.0,18.34
112,4,1998,19.043,231.9,12621.0,18.04
112,4,1999,18.336,298.3,13028.0,17.78
112,4,2000,18.019,269.5,13435.0,17.98
112,4,2001,18.774,250.0,13843.0,18.38
112,4,2002,23.198,346.1,14250.0,18.11
112,4,2003,21.777,367.9,14657.0,18.32
112,4,2004,24.165,289.0,15064.0,17.99
112,4,2005,23.809,234.9,13966.0,17.99
112,4,2006,26.327,335.0,13697.0,18.36
112,4,2007,24.798,255.9,13697.0,17.99
112,4,2008,24.468,360.8,13697.0,17.97
112,4,2009,19.533,385.9,13697.0,18.5
112,4,2010,28.35,501.8,13697.0,18.57
112,4,2011,29.758,365.2,13697.0,18.37
112,4,2012,27.98,322.4,13697.0,18.22
112,4,2013,36.356,282.9,13697.0,18.01
112,4,2014,30.717,317.3,13697.0,18.46
112,4,2015,29.829,229.2,13697.0,18.61
112,4,2016,29.337,291.8,13697.0,18.69
112,4,2017,29.939,227.2,13697.0,18.92
112,4,2018,30.132,440.1,13697.0,17.77
112,4,2019,31.326,247.9,13697.0,18.3
112,4,2020,29.671,283.0,13697.0,18.63
112,4,2021,31.704,248.7,13697.0,18.53
112,4,2022,32.819,258.5,13697.0,19.17
112,4,2023,31.554,217.2,13697.0,19.04
112,5,1990,4.175,282.9,9364.0,18.05
112,5,1991,3.841,334.1,9771.0,17.3
112,5,1992,3.069,256.1,10178.0,17.39
112,5,1993,5.0,280.4,10585.0,17.06
112,5,1994,6.5,212.4,10993.0,17.94
112,5,1995,4.957,264.1,11400.0,18.46
112,5,1996,5.8,559.9,11807.0,17.68
112,5,1997,3.726,356.2,12214.0,18.34
112,5,1998,5.411,231.9,12621.0,18.04
112,5,1999,4.5,298.3,13028.0,17.78
112,5,2000,4.5,269.5,13435.0,17.98
112,5,2001,5.277,250.0,13843.0,18.38
112,5,2002,4.145,346.1,14250.0,18.11
112,5,2003,4.971,367.9,14657.0,18.32
112,5,2004,6.704,289.0,15064.0,17.99
112,5,2005,6.8,234.9,13966.0,17.99
112,5,2006,6.8,335.0,13697.0,18.36
112,5,2007,7.367,255.9,13697.0,17.99
112,5,2008,6.956,360.8,13697.0,17.97
112,5,2009,6.415,385.9,13697.0,18.5
112,5,2010,6.827,501.8,13697.0,18.57
112,5,2011,7.024,365.2,13697.0,18.37
112,5,2012,7.602,322.4,13697.0,18.22
112,5,2013,7.543,282.9,13697.0,18.01
112,5,2014,7.5,317.3,13697.0,18.46
112,5,2015,7.617,229.2,13697.0,18.61
112,5,2016,7.088,291.8,13697.0,18.69
112,5,2017,7.2,227.2,13697.0,18.92
112,5,2018,7.791,440.1,13697.0,17.77
112,5,2019,8.102,247.9,13697.0,18.3
112,5,2020,11.351,283.0,13697.0,18.63
112,5,2021,6.737,248.7,13697.0,18.53
112,5,2022,7.771,258.5,13697.0,19.17
112,5,2023,8.001,217.2,13697.0,19.04
112,6,1990,0.55,282.9,9364.0,18.05
112,6,1991,0.471,334.1,9771.0,17.3
112,6,1992,0.556,256.1,10178.0,17.39
112,6,1993,0.754,280.4,10585.0,17.06
112,6,1994,0.472,212.4,10993.0,17.94
112,6,1995,0.087,264.1,11400.0,18.46
112,6,1996,0.606,559.9,11807.0,17.68
112,6,1997,0.534,356.2,12214.0,18.34
112,6,1998,0.702,231.9,12621.0,18.04
112,6,1999,0.626,298.3,13028.0,17.78
112,6,2000,0.72,269.5,13435.0,17.98
112,6,2001,0.584,250.0,13843.0,18.38
112,6,2002,0.498,346.1,14250.0,18.11
112,6,2003,0.73,367.9,14657.0,18.32
112,6,2004,0.823,289.0,15064.0,17.99
112,6,2005,0.545,234.9,13966.0,17.99
112,6,2006,0.784,335.0,13697.0,18.36
112,6,2007,0.623,255.9,13697.0,17.99
112,6,2008,0.868,360.8,13697.0,17.97
112,6,2009,0.888,385.9,13697.0,18.5
112,6,2010,0.663,501.8,13697.0,18.57
112,6,2011,0.801,365.2,13697.0,18.37
112,6,2012,0.948,322.4,13697.0,18.22
112,6,2013,1.064,282.9,13697.0,18.01
112,6,2014,1.0,317.3,13697.0,18.46
112,6,2015,1.048,229.2,13697.0,18.61
112,6,2016,0.918,291.8,13697.0,18.69
112,6,2017,0.897,227.2,13697.0,18.92
112,6,2018,0.901,440.1,13697.0,17.77
112,6,2019,0.8,247.9,13697.0,18.3
112,6,2020,0.937,283.0,13697.0,18.63
112,6,2021,1.993,248.7,13697.0,18.53
112,6,2022,3.357,258.5,13697.0,19.17
112,6,2023,1.368,217.2,13697.0,19.04
112,7,1990,1.618,282.9,9364.0,18.05
112,7,1991,1.418,334.1,9771.0,17.3
112,7,1992,1.194,256.1,10178.0,17.39
112,7,1993,1.0,280.4,10585.0,17.06
112,7,1994,1.376,212.4,10993.0,17.94
112,7,1995,1.337,264.1,11400.0,18.46
112,7,1996,2.46,559.9,11807.0,17.68
112,7,1997,1.0,356.2,12214.0,18.34
112,7,1998,0.4,231.9,12621.0,18.04
112,7,1999,1.12,298.3,13028.0,17.78
112,7,2000,1.2,269.5,13435.0,17.98
112,7,2001,1.0,250.0,13843.0,18.38
112,7,2002,1.0,346.1,14250.0,18.11
112,7,2003,1.0,367.9,14657.0,18.32
112,7,2004,1.0,289.0,15064.0,17.99
112,7,2005,1.0,234.9,13966.0,17.99
112,7,2006,1.0,335.0,13697.0,18.36
112,7,2007,1.0,255.9,13697.0,17.99
112,7,2008,1.0,360.8,13697.0,17.97
112,7,2009,1.0,385.9,13697.0,18.5
112,7,2010,1.0,501.8,13697.0,18.57
112,7,2011,1.0,365.2,13697.0,18.37
112,7,2012,1.0,322.4,13697.0,18.22
112,7,2013,1.0,282.9,13697.0,18.01
112,7,2014,1.0,317.3,13697.0,18.46
112,7,2015,1.0,229.2,13697.0,18.61
112,7,2016,1.0,291.8,13697.0,18.69
112,7,2017,1.0,227.2,13697.0,18.92
112,7,2018,1.0,440.1,13697.0,17.77
112,7,2019,1.0,247.9,13697.0,18.3
112,7,2020,1.0,283.0,13697.0,18.63
112,7,2021,1.0,248.7,13697.0,18.53
112,7,2022,1.0,258.5,13697.0,19.17
112,7,2023,1.0,217.2,13697.0,19.04
112,8,1990,15.542,282.9,9364.0,18.05
112,8,1991,15.6,334.1,9771.0,17.3
112,8,1992,15.5,256.1,10178.0,17.39
112,8,1993,15.0,280.4,10585.0,17.06
112,8,1994,15.466,212.4,10993.0,17.94
112,8,1995,15.691,264.1,11400.0,18.46
112,8,1996,16.364,559.9,11807.0,17.68
112,8,1997,18.188,356.2,12214.0,18.34
112,8,1998,18.471,231.9,12621.0,18.04
112,8,1999,13.376,298.3,13028.0,17.78
